support,itemsets,length
0.005484755605742862,"frozenset({'RECYCLING BAG RETROSPOT', 'VINTAGE PAISLEY STATIONERY SET', 'JUMBO BAG RED RETROSPOT'})",3
0.0051083508092703124,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'SUKI  SHOULDER BAG', 'CHARLOTTE BAG SUKI DESIGN'})",3
0.005000806581706727,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})",3
0.005968704629778996,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.005000806581706727,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'PARTY BUNTING', 'JUMBO BAG RED RETROSPOT'})",3
0.005753616174651826,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'SMALL MARSHMALLOWS PINK BOWL', 'SMALL DOLLY MIX DESIGN ORANGE BOWL'})",3
0.005807388288433618,"frozenset({'JUMBO BAG RED RETROSPOT', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.005753616174651826,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.0074205517018874016,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.005000806581706727,"frozenset({'HEART OF WICKER SMALL', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.005323439264397483,"frozenset({'LUNCH BAG RED RETROSPOT', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.005000806581706727,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.005484755605742862,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'PACK OF 12 HEARTS DESIGN TISSUES'})",2
0.00505457869548852,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'RIBBON REEL STRIPES DESIGN'})",2
0.007528095929450987,"frozenset({'6 RIBBONS RUSTIC CHARM', 'RIBBON REEL STRIPES DESIGN'})",2
0.00564607194708824,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RIBBON REEL STRIPES DESIGN'})",2
0.006667742108942302,"frozenset({'RETROSPOT PARTY BAG + STICKER SET', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",2
0.006076248857342582,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'RETROSPOT PARTY BAG + STICKER SET'})",2
0.005215895036833898,"frozenset({'RETROSPOT PARTY BAG + STICKER SET', 'SET/6 RED SPOTTY PAPER CUPS'})",2
0.008872398773995805,"frozenset({'DINOSAURS  WRITING SET', 'BALLOONS  WRITING SET'})",2
0.005377211378179276,"frozenset({'DINOSAURS  WRITING SET', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.005162122923052105,"frozenset({'DINOSAURS  WRITING SET', 'LUNCH BAG  BLACK SKULL.'})",2
0.0052696671506156905,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'DINOSAURS  WRITING SET'})",2
0.005538527719524655,"frozenset({'DINOSAURS  WRITING SET', 'SKULL SHOULDER BAG'})",2
0.0066139699951605095,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'RIBBON REEL CHRISTMAS PRESENT'})",2
0.005807388288433618,"frozenset({'RIBBON REEL CHRISTMAS PRESENT', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})",2
0.008227133408614293,"frozenset({'RIBBON REEL CHRISTMAS PRESENT', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",2
0.006506425767596924,"frozenset({'RIBBON REEL SNOWY VILLAGE', 'RIBBON REEL CHRISTMAS PRESENT'})",2
0.00505457869548852,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'RIBBON REEL CHRISTMAS PRESENT', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})",3
0.007689412270796365,"frozenset({'DINOSAURS  WRITING SET', 'SKULLS WRITING SET'})",2
0.0066139699951605095,"frozenset({'SKULLS WRITING SET', 'BALLOONS  WRITING SET'})",2
0.005215895036833898,"frozenset({'SKULLS WRITING SET', 'SKULL SHOULDER BAG'})",2
0.00505457869548852,"frozenset({'LUNCH BAG  BLACK SKULL.', 'SKULLS WRITING SET'})",2
0.005861160402215411,"frozenset({'HEART FILIGREE DOVE LARGE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.009625208366940904,"frozenset({'SET/10 PINK POLKADOT PARTY CANDLES', 'SET/10 BLUE POLKADOT PARTY CANDLES'})",2
0.007528095929450987,"frozenset({'SET/10 RED POLKADOT PARTY CANDLES', 'SET/10 BLUE POLKADOT PARTY CANDLES'})",2
0.006398881540033339,"frozenset({'SET/10 PINK POLKADOT PARTY CANDLES', 'SET/10 RED POLKADOT PARTY CANDLES', 'SET/10 BLUE POLKADOT PARTY CANDLES'})",3
0.005861160402215411,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'STAR WOODEN CHRISTMAS DECORATION'})",2
0.005377211378179276,"frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN', 'STAR WOODEN CHRISTMAS DECORATION'})",2
0.0081733612948325,"frozenset({'HEART WOODEN CHRISTMAS DECORATION', 'STAR WOODEN CHRISTMAS DECORATION'})",2
0.005484755605742862,"frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'STAR WOODEN CHRISTMAS DECORATION'})",2
0.018443835027154916,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'REGENCY CAKESTAND 3 TIER'})",2
0.014948647631338388,"frozenset({'JUMBO BAG RED RETROSPOT', 'REGENCY CAKESTAND 3 TIER'})",2
0.005861160402215411,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'REGENCY CAKESTAND 3 TIER', 'JUMBO BAG RED RETROSPOT'})",3
0.006721514222724095,"frozenset({'BLACK RECORD COVER FRAME', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.0051083508092703124,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.0070979190191966446,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.005807388288433618,"frozenset({'JUMBO STORAGE BAG SUKI', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.005215895036833898,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.005000806581706727,"frozenset({'RECYCLING BAG RETROSPOT', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.005323439264397483,"frozenset({'JUMBO BAG PINK POLKADOT', 'RECORD FRAME 7"" SINGLE SIZE'})",2
0.005484755605742862,"frozenset({'JUMBO BAG RED RETROSPOT', '36 PENCILS TUBE RED RETROSPOT'})",2
0.005807388288433618,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'ROCKING HORSE RED CHRISTMAS'})",2
0.0051083508092703124,"frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN', 'ROCKING HORSE RED CHRISTMAS'})",2
0.005000806581706727,"frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN', 'ROCKING HORSE RED CHRISTMAS'})",2
0.005753616174651826,"frozenset({'VINTAGE UNION JACK BUNTING', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.005538527719524655,"frozenset({'VINTAGE UNION JACK BUNTING', 'JUMBO BAG RED RETROSPOT'})",2
0.00779695649835995,"frozenset({'VINTAGE UNION JACK BUNTING', 'PARTY BUNTING'})",2
0.005162122923052105,"frozenset({'SPOTTY BUNTING', 'VINTAGE UNION JACK BUNTING'})",2
0.007689412270796365,"frozenset({'SPACEBOY BIRTHDAY CARD', 'CARD BILLBOARD FONT'})",2
0.005000806581706727,"frozenset({'CARD BILLBOARD FONT', 'GREEN REGENCY TEACUP AND SAUCER'})",2
0.0051083508092703124,"frozenset({'JAM MAKING SET PRINTED', 'CARD BILLBOARD FONT'})",2
0.005377211378179276,"frozenset({'JAM MAKING SET WITH JARS', 'CARD BILLBOARD FONT'})",2
0.005807388288433618,"frozenset({'CARD BILLBOARD FONT', 'JUMBO BAG RED RETROSPOT'})",2
0.005699844060870033,"frozenset({'CARD BILLBOARD FONT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.005484755605742862,"frozenset({'CARD BILLBOARD FONT', 'LUNCH BAG RED RETROSPOT'})",2
0.005323439264397483,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CARD BILLBOARD FONT'})",2
0.005323439264397483,"frozenset({'CARD BILLBOARD FONT', 'REGENCY CAKESTAND 3 TIER'})",2
0.005215895036833898,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'CARD BILLBOARD FONT'})",2
0.005484755605742862,"frozenset({'PARTY BUNTING', 'CARD BILLBOARD FONT'})",2
0.0051083508092703124,"frozenset({'CARD DOLLY GIRL', 'JUMBO BAG RED RETROSPOT'})",2
0.00505457869548852,"frozenset({'CARD DOLLY GIRL', 'GREEN REGENCY TEACUP AND SAUCER'})",2
0.008495993977523257,"frozenset({'CARD DOLLY GIRL', 'SPACEBOY BIRTHDAY CARD'})",2
0.00564607194708824,"frozenset({'CARD DOLLY GIRL', 'TEA PARTY BIRTHDAY CARD'})",2
0.00505457869548852,"frozenset({'CARD DOLLY GIRL', 'PARTY BUNTING'})",2
0.006130020971124375,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LANTERN CREAM GAZEBO'})",2
0.005484755605742862,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'ANTIQUE SILVER TEA GLASS ENGRAVED'})",2
0.006130020971124375,"frozenset({'ANTIQUE SILVER T-LIGHT GLASS', 'ANTIQUE SILVER TEA GLASS ENGRAVED'})",2
0.009248803570468355,"frozenset({'JUMBO STORAGE BAG SKULLS', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.005430983491961069,"frozenset({'HEART OF WICKER SMALL', 'JUMBO STORAGE BAG SKULLS'})",2
0.02220788299188041,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})",2
0.019734365757917944,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI'})",2
0.017798569661773404,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})",2
0.01618540624831962,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",2
0.014948647631338388,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS'})",2
0.014142065924611497,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO  BAG BAROQUE BLACK WHITE'})",2
0.013980749583266118,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS'})",2
0.011184599666612895,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG STRAWBERRY'})",2
0.010001613163413454,"frozenset({'RECYCLING BAG RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})",2
0.008603538205086842,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG SPACEBOY DESIGN'})",2
0.013389256331666398,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK VINTAGE PAISLEY'})",2
0.01048556218744959,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG PINK POLKADOT'})",2
0.009840296822068075,"frozenset({'JUMBO STORAGE BAG SKULLS', 'RED RETROSPOT CHARLOTTE BAG'})",2
0.009517664139377319,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG CARS BLUE'})",2
0.008872398773995805,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG WOODLAND'})",2
0.008603538205086842,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO STORAGE BAG SKULLS'})",2
0.007850728612141743,"frozenset({'JUMBO STORAGE BAG SKULLS', 'WOODLAND CHARLOTTE BAG'})",2
0.007366779588105608,"frozenset({'JUMBO STORAGE BAG SKULLS', 'CHARLOTTE BAG PINK POLKADOT'})",2
0.00720546324676023,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'JUMBO STORAGE BAG SKULLS'})",2
0.006560197881378717,"frozenset({'JUMBO STORAGE BAG SKULLS', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",2
0.006398881540033339,"frozenset({'JUMBO STORAGE BAG SKULLS', 'PACK OF 72 RETROSPOT CAKE CASES'})",2
0.006076248857342582,"frozenset({'JUMBO STORAGE BAG SKULLS', '6 RIBBONS RUSTIC CHARM'})",2
0.006076248857342582,"frozenset({'JUMBO STORAGE BAG SKULLS', 'REGENCY CAKESTAND 3 TIER'})",2
0.005484755605742862,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'JUMBO STORAGE BAG SKULLS'})",2
0.005215895036833898,"frozenset({'JUMBO STORAGE BAG SKULLS', '60 TEATIME FAIRY CAKE CASES'})",2
0.005000806581706727,"frozenset({'JUMBO STORAGE BAG SKULLS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",2
0.007151691132978437,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JAM MAKING SET PRINTED'})",2
0.006775286336505888,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'JUMBO STORAGE BAG SKULLS'})",2
0.005968704629778996,"frozenset({'JUMBO STORAGE BAG SKULLS', 'GREEN REGENCY TEACUP AND SAUCER'})",2
0.005323439264397483,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JUMBO STORAGE BAG SKULLS'})",2
0.01070065064257676,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG RED RETROSPOT'})",2
0.006882830564069474,"frozenset({'JUMBO STORAGE BAG SKULLS', 'NATURAL SLATE HEART CHALKBOARD'})",2
0.005162122923052105,"frozenset({'LUNCH BOX I LOVE LONDON', 'JUMBO STORAGE BAG SKULLS'})",2
0.005753616174651826,"frozenset({'JUMBO STORAGE BAG SKULLS', 'PAPER BUNTING RETROSPOT'})",2
0.005000806581706727,"frozenset({'JUMBO STORAGE BAG SKULLS', 'VINTAGE SNAP CARDS'})",2
0.005861160402215411,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JAM MAKING SET WITH JARS'})",2
0.006452653653815131,"frozenset({'JUMBO STORAGE BAG SKULLS', 'PARTY BUNTING'})",2
0.006237565198687961,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO STORAGE BAG SKULLS'})",2
0.0066139699951605095,"frozenset({'JUMBO STORAGE BAG SKULLS', 'DOLLY GIRL LUNCH BOX'})",2
0.00564607194708824,"frozenset({'SPACEBOY LUNCH BOX', 'JUMBO STORAGE BAG SKULLS'})",2
0.00720546324676023,"frozenset({'JUMBO STORAGE BAG SKULLS', 'SET OF 3 CAKE TINS PANTRY DESIGN'})",2
0.00758186804323278,"frozenset({'JUMBO STORAGE BAG SKULLS', 'RED TOADSTOOL LED NIGHT LIGHT'})",2
0.006130020971124375,"frozenset({'JUMBO STORAGE BAG SKULLS', 'SET OF 4 PANTRY JELLY MOULDS'})",2
0.008657310318868634,"frozenset({'LUNCH BAG SUKI DESIGN', 'JUMBO STORAGE BAG SKULLS'})",2
0.013066623648975642,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG APPLES'})",2
0.010001613163413454,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG ALPHABET'})",2
0.007635640157014572,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG APPLE DESIGN'})",2
0.00505457869548852,"frozenset({'SPOTTY BUNTING', 'JUMBO STORAGE BAG SKULLS'})",2
0.008603538205086842,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO STORAGE BAG SKULLS'})",2
0.0051083508092703124,"frozenset({'JUMBO STORAGE BAG SKULLS', 'RABBIT NIGHT LIGHT'})",2
0.005699844060870033,"frozenset({'JUMBO STORAGE BAG SKULLS', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006130020971124375,"frozenset({'JUMBO STORAGE BAG SKULLS', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.00505457869548852,"frozenset({'JUMBO STORAGE BAG SKULLS', 'SET OF 3 REGENCY CAKE TINS'})",2
0.0070979190191966446,"frozenset({'JUMBO STORAGE BAG SKULLS', ""JUMBO BAG 50'S CHRISTMAS""})",2
0.006291337312469753,"frozenset({'JUMBO STORAGE BAG SKULLS', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT'})",3
0.006022476743560789,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'WHITE HANGING HEART T-LIGHT HOLDER'})",3
0.005000806581706727,"frozenset({'JUMBO STORAGE BAG SKULLS', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.013926977469484325,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",3
0.013711889014357154,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",3
0.01091573909770393,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",3
0.009195031456686563,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",4
0.012152497714685163,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.011399688121740066,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.009786524708286283,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.009033715115341184,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.008495993977523257,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",4
0.007366779588105608,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.006721514222724095,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",5
0.010808194870140345,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})",3
0.010270473732322418,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",3
0.009410119911813734,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",3
0.008872398773995805,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.008119589181050707,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT'})",4
0.008119589181050707,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",4
0.0069366026778512665,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT'})",4
0.006291337312469753,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",5
0.007259235360542023,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.006882830564069474,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.006452653653815131,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.005861160402215411,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",5
0.005807388288433618,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",5
0.0051083508092703124,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",5
0.010270473732322418,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",3
0.009410119911813734,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})",3
0.008926170887777599,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.00876485454643222,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",3
0.006882830564069474,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE'})",3
0.007366779588105608,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",4
0.0070979190191966446,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",4
0.006506425767596924,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.005430983491961069,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",5
0.007151691132978437,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",4
0.006130020971124375,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",4
0.006076248857342582,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.005430983491961069,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})",5
0.005323439264397483,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",5
0.005699844060870033,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})",4
0.005323439264397483,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",4
0.0051083508092703124,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG WOODLAND ANIMALS'})",4
0.0051083508092703124,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE'})",4
0.008227133408614293,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT'})",3
0.00758186804323278,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})",3
0.006721514222724095,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})",3
0.005215895036833898,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG WOODLAND ANIMALS'})",3
0.00505457869548852,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",4
0.00505457869548852,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",4
0.007635640157014572,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",3
0.007044146905414852,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})",3
0.006183793084906168,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})",3
0.005484755605742862,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG STRAWBERRY'})",3
