CustomerID,Recency,Frequency,Monetary,AvgTransactionValue,TotalItems,AvgBasketSize,UniqueProducts,CustomerLifetime,PurchaseRate,FirstPurchase,LastPurchase,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,CLV_Estimate,Cluster,Segment_Name
15410.0,84,8,3450.84,431.355,1200,150.0,48,177,0.04519774011299435,2011-03-23 10:15:00,2011-09-16 14:47:00,2,5,5,12,255,7116.138983050848,0,Promising
15411.0,26,4,1348.93,337.2325,529,132.25,86,156,0.02564102564102564,2011-06-10 12:30:00,2011-11-13 15:19:00,4,4,4,12,444,3156.1503205128206,0,Promising
15412.0,171,1,190.53,190.53,108,108.0,10,0,1.0,2011-06-21 15:24:00,2011-06-21 15:24:00,2,1,1,4,211,69543.45,0,Promising
15414.0,10,3,774.9000000000001,258.3,443,147.66666666666666,37,232,0.01293103448275862,2011-04-11 13:45:00,2011-11-30 09:50:00,5,3,3,11,533,1219.1314655172414,0,Promising
15415.0,313,1,559.61,559.61,551,551.0,46,0,1.0,2011-01-30 14:13:00,2011-01-30 14:13:00,1,1,3,5,113,204257.65,0,Promising
15416.0,65,4,3984.32,996.08,2090,522.5,165,218,0.01834862385321101,2011-03-02 08:41:00,2011-10-06 09:38:00,3,4,5,12,345,6670.994495412844,5,Champions
15417.0,85,1,508.80000000000007,508.80000000000007,284,284.0,28,0,1.0,2011-09-15 15:26:00,2011-09-15 15:26:00,2,1,3,6,213,185712.00000000003,0,Promising
15419.0,25,1,135.86,135.86,230,230.0,8,0,1.0,2011-11-15 09:23:00,2011-11-15 09:23:00,4,1,1,6,411,49588.9,0,Promising
15421.0,59,4,950.3599999999999,237.58999999999997,500,125.0,42,251,0.01593625498007968,2011-02-02 14:36:00,2011-10-12 09:20:00,3,4,4,11,344,1381.9976095617528,0,Promising
15422.0,323,2,97.7,48.85,38,19.0,6,0,2.0,2011-01-20 14:17:00,2011-01-20 16:17:00,1,3,1,5,131,35660.5,0,Promising
15423.0,38,1,43.5,43.5,101,101.0,2,0,1.0,2011-11-01 14:01:00,2011-11-01 14:01:00,3,1,1,5,311,15877.5,0,Promising
15424.0,254,2,383.34000000000003,191.67000000000002,554,277.0,17,0,2.0,2011-03-30 13:00:00,2011-03-30 13:02:00,1,3,2,6,132,139919.1,0,Promising
15426.0,19,5,1404.0700000000002,280.814,656,131.2,219,350,0.014285714285714285,2010-12-05 13:55:00,2011-11-20 15:36:00,4,4,4,12,444,1464.2444285714287,0,Promising
15427.0,33,3,1430.54,476.84666666666664,967,322.3333333333333,233,13,0.23076923076923078,2011-10-23 14:47:00,2011-11-06 14:29:00,4,3,4,11,434,40165.16153846154,0,Promising
15428.0,15,1,93.78,93.78,102,102.0,6,0,1.0,2011-11-24 16:54:00,2011-11-24 16:54:00,4,1,1,6,411,34229.7,0,Promising
15429.0,27,2,397.34999999999997,198.67499999999998,380,190.0,77,48,0.041666666666666664,2011-09-25 13:42:00,2011-11-13 12:28:00,4,3,2,9,432,3021.5156249999995,0,Promising
15432.0,23,1,171.19,171.19,65,65.0,10,0,1.0,2011-11-16 16:30:00,2011-11-16 16:30:00,4,1,1,6,411,62484.35,0,Promising
15433.0,214,2,533.3,266.65,534,267.0,40,53,0.03773584905660377,2011-03-17 14:12:00,2011-05-10 10:45:00,1,3,3,7,133,3672.7264150943392,0,Promising
15434.0,8,5,1041.48,208.296,647,129.4,40,191,0.02617801047120419,2011-05-23 14:18:00,2011-12-01 13:33:00,5,4,4,13,544,1990.2628272251309,0,Promising
15435.0,22,1,149.29,149.29,54,54.0,29,0,1.0,2011-11-17 16:39:00,2011-11-17 16:39:00,4,1,1,6,411,54490.85,0,Promising
15436.0,12,3,1067.75,355.9166666666667,574,191.33333333333334,244,221,0.013574660633484163,2011-04-19 16:52:00,2011-11-27 16:05:00,5,3,4,12,534,1763.4785067873306,0,Promising
15437.0,262,1,200.16,200.16,79,79.0,44,0,1.0,2011-03-22 13:11:00,2011-03-22 13:11:00,1,1,1,3,111,73058.4,0,Promising
15438.0,131,1,156.57999999999998,156.57999999999998,59,59.0,25,0,1.0,2011-07-31 14:19:00,2011-07-31 14:19:00,2,1,1,4,211,57151.7,0,Promising
15440.0,55,3,383.67999999999995,127.89333333333332,197,65.66666666666667,50,154,0.01948051948051948,2011-05-15 11:30:00,2011-10-16 12:16:00,3,3,2,8,332,909.3714285714284,0,Promising
15442.0,249,1,594.0,594.0,120,120.0,2,0,1.0,2011-04-05 12:24:00,2011-04-05 12:24:00,1,1,3,5,113,216810.0,0,Promising
15443.0,2,7,3213.59,459.0842857142857,1639,234.14285714285714,238,318,0.0220125786163522,2011-01-23 13:25:00,2011-12-08 10:40:00,5,5,5,15,555,3688.5545597484274,0,Promising
15444.0,9,2,1411.21,705.605,759,379.5,190,31,0.06451612903225806,2011-10-30 16:12:00,2011-11-30 17:37:00,5,3,4,12,534,16615.859677419354,0,Promising
15445.0,264,1,113.5,113.5,58,58.0,5,0,1.0,2011-03-20 15:06:00,2011-03-20 15:06:00,1,1,1,3,111,41427.5,0,Promising
15447.0,331,1,155.17000000000002,155.17000000000002,85,85.0,9,0,1.0,2011-01-13 11:26:00,2011-01-13 11:26:00,1,1,1,3,111,56637.05,0,Promising
15448.0,313,1,494.64,494.64,232,232.0,28,0,1.0,2011-01-31 10:42:00,2011-01-31 10:42:00,1,1,3,5,113,180543.6,0,Promising
15449.0,26,3,974.52,324.84,812,270.6666666666667,47,235,0.01276595744680851,2011-03-23 10:43:00,2011-11-13 15:02:00,4,3,4,11,434,1513.6161702127658,0,Promising
15450.0,30,1,429.8399999999999,429.8399999999999,376,376.0,30,0,1.0,2011-11-09 17:11:00,2011-11-09 17:11:00,4,1,2,7,412,156891.59999999998,0,Promising
15452.0,30,3,528.48,176.16,280,93.33333333333333,46,234,0.01282051282051282,2011-03-20 15:21:00,2011-11-10 12:13:00,4,3,3,10,433,824.3384615384616,0,Promising
15453.0,2,7,1371.77,195.96714285714285,837,119.57142857142857,170,185,0.03783783783783784,2011-06-05 12:37:00,2011-12-08 10:59:00,5,5,4,14,554,2706.465135135135,0,Promising
15454.0,362,1,179.1,179.1,86,86.0,23,0,1.0,2010-12-12 14:21:00,2010-12-12 14:21:00,1,1,1,3,111,65371.5,0,Promising
15456.0,283,3,434.59,144.86333333333332,633,211.0,48,75,0.04,2010-12-15 15:34:00,2011-03-01 13:51:00,1,3,2,6,132,2115.0046666666667,0,Promising
15457.0,262,1,237.07000000000002,237.07000000000002,132,132.0,56,0,1.0,2011-03-22 15:31:00,2011-03-22 15:31:00,1,1,1,3,111,86530.55,0,Promising
15458.0,25,1,161.64,161.64,156,156.0,7,0,1.0,2011-11-14 13:08:00,2011-11-14 13:08:00,4,1,1,6,411,58998.6,0,Promising
15460.0,354,1,214.26,214.26,107,107.0,53,0,1.0,2010-12-20 16:08:00,2010-12-20 16:08:00,1,1,1,3,111,78204.9,0,Promising
15462.0,94,3,234.60000000000002,78.2,172,57.333333333333336,9,92,0.03260869565217391,2011-06-05 15:36:00,2011-09-06 13:11:00,2,3,1,6,231,930.7499999999999,0,Promising
15463.0,29,1,126.14000000000001,126.14000000000001,106,106.0,7,0,1.0,2011-11-10 12:57:00,2011-11-10 12:57:00,4,1,1,6,411,46041.100000000006,0,Promising
15464.0,338,1,1044.65,1044.65,348,348.0,153,0,1.0,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1,4,6,114,381297.25000000006,0,Promising
15465.0,20,18,7354.62,408.59,1257,69.83333333333333,43,349,0.05157593123209169,2010-12-05 10:12:00,2011-11-20 10:11:00,4,5,5,14,455,7691.794555873926,5,Champions
15466.0,85,1,334.53000000000003,334.53000000000003,246,246.0,56,0,1.0,2011-09-15 14:08:00,2011-09-15 14:08:00,2,1,2,5,212,122103.45000000001,0,Promising
15467.0,9,3,524.88,174.96,310,103.33333333333333,41,142,0.02112676056338028,2011-07-10 14:42:00,2011-11-30 14:17:00,5,3,3,11,533,1349.1633802816903,0,Promising
15468.0,51,2,467.51,233.755,155,77.5,24,0,2.0,2011-10-19 13:38:00,2011-10-19 13:49:00,3,3,2,8,332,170641.15,0,Promising
15469.0,50,2,538.5500000000001,269.27500000000003,153,76.5,24,69,0.028985507246376812,2011-08-11 16:54:00,2011-10-20 16:21:00,3,3,3,9,333,2848.851449275363,0,Promising
15471.0,2,1,454.48,454.48,256,256.0,67,0,1.0,2011-12-07 14:12:00,2011-12-07 14:12:00,5,1,2,8,512,165885.2,0,Promising
15472.0,113,1,371.56,371.56,251,251.0,76,0,1.0,2011-08-18 15:17:00,2011-08-18 15:17:00,2,1,2,5,212,135619.4,0,Promising
15473.0,14,7,1771.2,253.02857142857144,672,96.0,4,46,0.15217391304347827,2011-10-10 11:12:00,2011-11-25 15:15:00,5,5,4,14,554,14054.086956521742,0,Promising
15475.0,77,1,454.10999999999996,454.10999999999996,319,319.0,29,0,1.0,2011-09-23 15:20:00,2011-09-23 15:20:00,2,1,2,5,212,165750.15,0,Promising
15478.0,40,2,1399.9199999999998,699.9599999999999,575,287.5,34,16,0.125,2011-10-14 11:09:00,2011-10-30 14:19:00,3,3,4,10,334,31935.674999999996,0,Promising
15480.0,116,1,905.4999999999999,905.4999999999999,303,303.0,45,0,1.0,2011-08-15 14:32:00,2011-08-15 14:32:00,2,1,3,6,213,330507.49999999994,0,Promising
15482.0,16,11,10839.76,985.4327272727273,5003,454.8181818181818,46,343,0.03206997084548105,2010-12-16 10:08:00,2011-11-24 10:46:00,4,5,5,14,455,11535.021574344024,5,Champions
15483.0,161,4,225.26000000000002,56.315000000000005,291,72.75,74,105,0.0380952380952381,2011-03-18 12:26:00,2011-07-01 13:07:00,2,4,1,7,241,783.0466666666669,0,Promising
15484.0,1,4,3590.41,897.6025,3150,787.5,135,77,0.05194805194805195,2011-09-22 13:31:00,2011-12-08 15:03:00,5,4,5,14,545,17019.475974025976,5,Champions
15485.0,30,3,2564.5,854.8333333333334,1281,427.0,59,343,0.008746355685131196,2010-12-01 13:23:00,2011-11-09 14:31:00,4,3,5,12,435,2728.9868804664725,0,Promising
15488.0,93,1,91.32000000000001,91.32000000000001,73,73.0,2,0,1.0,2011-09-08 10:11:00,2011-09-08 10:11:00,2,1,1,4,211,33331.8,0,Promising
15489.0,23,3,1134.28,378.0933333333333,608,202.66666666666666,47,188,0.015957446808510637,2011-05-12 12:54:00,2011-11-17 08:53:00,4,3,4,11,434,2202.192553191489,0,Promising
15491.0,95,6,3100.0900000000006,516.6816666666667,1646,274.3333333333333,109,140,0.04285714285714286,2011-04-18 10:04:00,2011-09-05 15:56:00,2,5,5,12,255,8082.377500000001,0,Promising
15492.0,28,2,659.4599999999999,329.72999999999996,483,241.5,32,46,0.043478260869565216,2011-09-26 14:02:00,2011-11-11 14:53:00,4,3,3,10,433,5232.671739130434,0,Promising
15493.0,33,5,1953.4099999999999,390.68199999999996,551,110.2,175,238,0.02100840336134454,2011-03-14 11:44:00,2011-11-07 12:04:00,4,4,4,12,444,2995.7758403361345,0,Promising
15494.0,21,2,1280.5800000000002,640.2900000000001,1139,569.5,120,99,0.020202020202020204,2011-08-10 15:29:00,2011-11-18 14:51:00,4,3,4,11,434,4721.330303030304,0,Promising
15497.0,18,2,1262.2000000000003,631.1000000000001,624,312.0,14,302,0.006622516556291391,2011-01-24 10:01:00,2011-11-22 11:51:00,4,3,4,11,434,1525.5066225165567,0,Promising
15498.0,3,27,13316.400000000001,493.20000000000005,6105,226.11111111111111,362,364,0.07417582417582418,2010-12-08 12:29:00,2011-12-07 12:48:00,5,5,5,15,555,13352.983516483519,5,Champions
15500.0,8,4,1131.56,282.89,572,143.0,63,73,0.0547945205479452,2011-09-19 13:47:00,2011-12-01 13:47:00,5,4,4,13,544,5657.799999999999,0,Promising
15502.0,16,10,6923.9800000000005,692.398,4232,423.2,166,353,0.028328611898016998,2010-12-05 15:40:00,2011-11-24 12:48:00,4,5,5,14,455,7159.356090651559,5,Champions
15503.0,363,1,141.04,141.04,70,70.0,66,0,1.0,2010-12-12 10:57:00,2010-12-12 10:57:00,1,1,1,3,111,51479.6,0,Promising
15504.0,81,1,52.830000000000005,52.830000000000005,33,33.0,13,0,1.0,2011-09-19 13:45:00,2011-09-19 13:45:00,2,1,1,4,211,19282.95,0,Promising
15505.0,53,5,3610.96,722.192,2390,478.0,90,102,0.049019607843137254,2011-07-07 13:33:00,2011-10-18 07:56:00,3,4,5,12,345,12921.572549019607,0,Promising
15506.0,23,3,972.08,324.0266666666667,842,280.6666666666667,121,116,0.02586206896551724,2011-07-24 11:45:00,2011-11-17 12:11:00,4,3,4,11,434,3058.7000000000003,0,Promising
15507.0,172,1,475.86,475.86,160,160.0,41,0,1.0,2011-06-21 11:19:00,2011-06-21 11:19:00,2,1,2,5,212,173688.9,0,Promising
15508.0,189,6,1000.2700000000001,166.71166666666667,440,73.33333333333333,78,46,0.13043478260869565,2011-04-18 15:31:00,2011-06-03 15:43:00,1,5,4,10,154,7936.925,0,Promising
15510.0,331,1,250.0,250.0,2,2.0,1,0,1.0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,1,2,4,112,91250.0,0,Promising
15511.0,12,5,900.53,180.106,269,53.8,117,73,0.0684931506849315,2011-09-15 15:05:00,2011-11-28 09:43:00,5,4,3,12,543,4502.65,0,Promising
15512.0,156,2,120.99999999999999,60.49999999999999,68,34.0,7,203,0.009852216748768473,2010-12-15 12:01:00,2011-07-07 10:20:00,2,3,1,6,231,217.56157635467977,0,Promising
15513.0,33,19,14758.220000000001,776.7484210526317,5709,300.4736842105263,190,340,0.05588235294117647,2010-12-01 11:22:00,2011-11-06 14:36:00,4,5,5,14,455,15843.38323529412,5,Champions
15514.0,12,11,4023.7200000000003,365.7927272727273,2098,190.72727272727272,96,352,0.03125,2010-12-10 13:50:00,2011-11-27 14:40:00,5,5,5,15,555,4172.323295454546,0,Promising
15516.0,45,3,62.43000000000001,20.810000000000002,27,9.0,15,1,3.0,2011-10-24 11:33:00,2011-10-26 10:51:00,3,3,1,7,331,22786.95,0,Promising
15517.0,233,1,267.03,267.03,293,293.0,27,0,1.0,2011-04-20 14:02:00,2011-04-20 14:02:00,1,1,2,4,112,97465.95,0,Promising
15518.0,64,8,1921.5500000000002,240.19375000000002,1263,157.875,136,268,0.029850746268656716,2011-01-11 12:55:00,2011-10-06 13:05:00,3,5,4,12,354,2617.036380597015,0,Promising
15520.0,2,1,343.5,343.5,314,314.0,18,0,1.0,2011-12-08 10:58:00,2011-12-08 10:58:00,5,1,2,8,512,125377.5,0,Promising
15521.0,40,8,3000.2,375.025,1836,229.5,119,214,0.037383177570093455,2011-03-30 09:15:00,2011-10-30 13:42:00,3,5,5,13,355,5117.163551401868,0,Promising
15522.0,33,2,397.98999999999995,198.99499999999998,572,286.0,47,54,0.037037037037037035,2011-09-13 12:26:00,2011-11-07 11:26:00,4,3,2,9,432,2690.1175925925922,0,Promising
15523.0,84,1,412.01,412.01,132,132.0,10,0,1.0,2011-09-16 16:29:00,2011-09-16 16:29:00,2,1,2,5,212,150383.65,0,Promising
15524.0,25,1,440.0,440.0,4,4.0,1,0,1.0,2011-11-15 12:09:00,2011-11-15 12:09:00,4,1,2,7,412,160600.0,0,Promising
15525.0,2,3,731.87,243.95666666666668,385,128.33333333333334,132,371,0.008086253369272238,2010-12-01 13:17:00,2011-12-07 14:43:00,5,3,3,11,533,720.0338274932615,0,Promising
15526.0,33,2,148.44000000000003,74.22000000000001,24,12.0,4,0,2.0,2011-11-06 15:01:00,2011-11-06 15:04:00,4,3,1,8,431,54180.60000000001,0,Promising
15527.0,19,8,2428.53,303.56625,991,123.875,129,335,0.023880597014925373,2010-12-20 14:15:00,2011-11-21 12:17:00,4,5,5,14,455,2646.0102985074627,0,Promising
15528.0,254,1,229.32999999999998,229.32999999999998,123,123.0,26,0,1.0,2011-03-30 16:14:00,2011-03-30 16:14:00,1,1,1,3,111,83705.45,0,Promising
15529.0,23,11,3960.0499999999997,360.00454545454545,3454,314.0,421,343,0.03206997084548105,2010-12-08 12:24:00,2011-11-17 11:29:00,4,5,5,14,455,4214.047376093295,5,Champions
15530.0,22,4,1497.31,374.3275,938,234.5,90,225,0.017777777777777778,2011-04-07 11:16:00,2011-11-18 12:25:00,4,4,4,12,444,2428.9695555555554,0,Promising
15531.0,8,2,1972.3899999999999,986.1949999999999,1085,542.5,196,22,0.09090909090909091,2011-11-09 17:47:00,2011-12-01 18:43:00,5,3,4,12,534,32723.743181818183,0,Promising
15532.0,25,4,1554.83,388.7075,513,128.25,207,332,0.012048192771084338,2010-12-16 16:45:00,2011-11-14 14:51:00,4,4,4,12,444,1709.3763554216866,0,Promising
15533.0,19,3,807.5699999999999,269.19,289,96.33333333333333,73,69,0.043478260869565216,2011-09-11 15:41:00,2011-11-20 15:35:00,4,3,3,10,433,4271.928260869565,0,Promising
15535.0,173,4,502.9,125.725,135,33.75,55,154,0.025974025974025976,2011-01-16 12:35:00,2011-06-19 16:02:00,2,4,3,9,243,1191.9383116883118,0,Promising
15537.0,163,1,110.92,110.92,29,29.0,24,0,1.0,2011-06-29 13:10:00,2011-06-29 13:10:00,2,1,1,4,211,40485.8,0,Promising
15539.0,7,1,538.46,538.46,410,410.0,41,0,1.0,2011-12-02 13:36:00,2011-12-02 13:36:00,5,1,3,9,513,196537.90000000002,0,Promising
15540.0,11,1,213.3,213.3,200,200.0,15,0,1.0,2011-11-28 13:51:00,2011-11-28 13:51:00,5,1,1,7,511,77854.5,0,Promising
15541.0,114,1,85.13000000000002,85.13000000000002,49,49.0,29,0,1.0,2011-08-17 14:58:00,2011-08-17 14:58:00,2,1,1,4,211,31072.450000000008,0,Promising
15543.0,288,1,127.86000000000001,127.86000000000001,86,86.0,26,0,1.0,2011-02-24 15:26:00,2011-02-24 15:26:00,1,1,1,3,111,46668.9,0,Promising
15544.0,9,9,3546.71,394.0788888888889,3109,345.44444444444446,127,363,0.024793388429752067,2010-12-02 12:47:00,2011-11-30 16:43:00,5,5,5,15,555,3566.251101928375,0,Promising
15545.0,54,2,288.97,144.485,162,81.0,78,316,0.006329113924050633,2010-12-03 17:28:00,2011-10-16 13:24:00,3,3,2,8,332,333.7786392405064,0,Promising
15547.0,7,14,4910.6,350.75714285714287,3999,285.64285714285717,440,354,0.03954802259887006,2010-12-12 13:26:00,2011-12-02 12:52:00,5,5,5,15,555,5063.189265536724,5,Champions
15549.0,77,3,1677.71,559.2366666666667,691,230.33333333333334,103,239,0.012552301255230125,2011-01-27 15:38:00,2011-09-23 16:22:00,2,3,4,9,234,2562.1930962343095,0,Promising
15550.0,4,4,575.6300000000001,143.90750000000003,295,73.75,44,297,0.013468013468013467,2011-02-11 12:49:00,2011-12-05 15:38:00,5,4,3,12,543,707.4240740740742,0,Promising
15551.0,37,1,436.06,436.06,218,218.0,29,0,1.0,2011-11-03 12:37:00,2011-11-03 12:37:00,3,1,2,6,312,159161.9,0,Promising
15552.0,217,1,90.12,90.12,60,60.0,16,0,1.0,2011-05-06 14:47:00,2011-05-06 14:47:00,1,1,1,3,111,32893.8,0,Promising
15553.0,60,1,428.93,428.93,449,449.0,51,0,1.0,2011-10-10 14:02:00,2011-10-10 14:02:00,3,1,2,6,312,156559.45,0,Promising
15554.0,278,1,217.20000000000002,217.20000000000002,74,74.0,14,0,1.0,2011-03-07 09:00:00,2011-03-07 09:00:00,1,1,1,3,111,79278.0,0,Promising
15555.0,12,16,4791.87,299.491875,4397,274.8125,405,357,0.04481792717086835,2010-12-05 14:45:00,2011-11-27 16:19:00,5,5,5,15,555,4899.250840336134,5,Champions
15556.0,24,1,279.77000000000004,279.77000000000004,236,236.0,31,0,1.0,2011-11-15 16:08:00,2011-11-15 16:08:00,4,1,2,7,412,102116.05000000002,0,Promising
15557.0,29,1,468.91,468.91,213,213.0,16,0,1.0,2011-11-11 12:46:00,2011-11-11 12:46:00,4,1,2,7,412,171152.15000000002,0,Promising
15561.0,12,4,800.5899999999999,200.14749999999998,267,66.75,27,203,0.019704433497536946,2011-05-08 11:38:00,2011-11-28 11:07:00,5,4,3,12,543,1439.4844827586205,0,Promising
15562.0,352,1,134.55,134.55,39,39.0,1,0,1.0,2010-12-23 09:55:00,2010-12-23 09:55:00,1,1,1,3,111,49110.75000000001,0,Promising
15563.0,22,3,1361.44,453.81333333333333,1441,480.3333333333333,87,336,0.008928571428571428,2010-12-16 11:27:00,2011-11-17 12:59:00,4,3,4,11,434,1478.945238095238,0,Promising
15565.0,50,2,173.16000000000003,86.58000000000001,60,30.0,8,20,0.1,2011-09-30 10:44:00,2011-10-20 14:33:00,3,3,1,7,331,3160.1700000000005,0,Promising
15567.0,19,1,186.01000000000002,186.01000000000002,223,223.0,7,0,1.0,2011-11-21 10:48:00,2011-11-21 10:48:00,4,1,1,6,411,67893.65000000001,0,Promising
15568.0,3,3,758.2899999999998,252.7633333333333,461,153.66666666666666,27,70,0.04285714285714286,2011-09-27 14:37:00,2011-12-07 11:27:00,5,3,3,11,533,3953.9407142857135,0,Promising
15569.0,104,5,1375.71,275.142,666,133.2,27,228,0.021929824561403508,2011-01-11 13:26:00,2011-08-28 10:15:00,2,4,4,10,244,2202.3427631578943,0,Promising
15570.0,7,12,4148.820000000001,345.73500000000007,2063,171.91666666666666,233,362,0.03314917127071823,2010-12-05 12:57:00,2011-12-02 14:47:00,5,5,5,15,555,4183.202486187846,5,Champions
15571.0,12,4,650.4300000000001,162.60750000000002,264,66.0,47,66,0.06060606060606061,2011-09-22 13:15:00,2011-11-28 10:02:00,5,4,3,12,543,3597.0750000000003,0,Promising
15572.0,5,7,2533.42,361.9171428571429,1213,173.28571428571428,166,273,0.02564102564102564,2011-03-06 14:44:00,2011-12-05 10:09:00,5,5,5,15,555,3387.1732600732603,0,Promising
15573.0,32,2,583.24,291.62,354,177.0,87,53,0.03773584905660377,2011-09-15 12:16:00,2011-11-08 11:38:00,4,3,3,10,433,4016.6528301886788,0,Promising
15574.0,178,4,675.64,168.91,332,83.0,131,194,0.020618556701030927,2010-12-02 15:46:00,2011-06-15 12:01:00,2,4,3,9,243,1271.1783505154638,0,Promising
15576.0,38,1,921.3699999999999,921.3699999999999,394,394.0,43,0,1.0,2011-11-02 12:03:00,2011-11-02 12:03:00,3,1,4,8,314,336300.05,0,Promising
15577.0,151,3,258.87999999999994,86.29333333333331,89,29.666666666666668,39,154,0.01948051948051948,2011-02-07 13:32:00,2011-07-11 17:03:00,2,3,2,7,232,613.5792207792206,0,Promising
15578.0,162,1,127.10000000000001,127.10000000000001,52,52.0,13,0,1.0,2011-06-30 13:03:00,2011-06-30 13:03:00,2,1,1,4,211,46391.5,0,Promising
15579.0,69,2,327.6,163.8,117,58.5,45,245,0.00816326530612245,2011-01-30 12:09:00,2011-10-02 12:45:00,3,3,2,8,332,488.05714285714294,0,Promising
15581.0,156,10,717.4300000000001,71.74300000000001,280,28.0,133,209,0.04784688995215311,2010-12-08 14:38:00,2011-07-06 14:04:00,2,5,3,10,253,1252.9279904306222,0,Promising
15582.0,25,3,682.9100000000001,227.63666666666668,453,151.0,39,195,0.015384615384615385,2011-05-03 13:36:00,2011-11-15 09:55:00,4,3,3,10,433,1278.2674358974361,0,Promising
15584.0,24,4,720.8600000000001,180.21500000000003,313,78.25,88,138,0.028985507246376812,2011-06-30 16:39:00,2011-11-16 10:55:00,4,4,3,11,443,1906.6224637681164,0,Promising
15585.0,177,1,455.30000000000007,455.30000000000007,320,320.0,31,0,1.0,2011-06-16 08:38:00,2011-06-16 08:38:00,2,1,2,5,212,166184.50000000003,0,Promising
15587.0,50,4,913.6800000000001,228.42000000000002,312,78.0,3,301,0.013289036544850499,2010-12-23 09:59:00,2011-10-20 13:37:00,3,4,3,10,343,1107.9508305647842,0,Promising
15589.0,256,3,478.5300000000001,159.51000000000002,243,81.0,28,54,0.05555555555555555,2011-02-02 10:46:00,2011-03-29 09:54:00,1,3,2,6,132,3234.5083333333337,0,Promising
15592.0,47,1,388.58,388.58,354,354.0,24,0,1.0,2011-10-24 08:59:00,2011-10-24 08:59:00,3,1,2,6,312,141831.69999999998,0,Promising
15593.0,71,1,199.8,199.8,60,60.0,5,0,1.0,2011-09-30 11:46:00,2011-09-30 11:46:00,3,1,1,5,311,72927.0,0,Promising
15594.0,16,5,1771.7800000000002,354.35600000000005,983,196.6,85,218,0.022935779816513763,2011-04-19 10:08:00,2011-11-24 08:53:00,4,4,4,12,444,2966.5123853211016,0,Promising
15596.0,101,5,1406.5900000000001,281.31800000000004,561,112.2,51,264,0.01893939393939394,2010-12-09 16:10:00,2011-08-31 10:55:00,2,4,4,10,244,1944.7172348484853,0,Promising
15597.0,35,1,324.57000000000005,324.57000000000005,279,279.0,22,0,1.0,2011-11-04 13:26:00,2011-11-04 13:26:00,3,1,2,6,312,118468.05000000002,0,Promising
15598.0,53,1,240.68000000000004,240.68000000000004,160,160.0,14,0,1.0,2011-10-17 16:04:00,2011-10-17 16:04:00,3,1,1,5,311,87848.20000000001,0,Promising
15599.0,27,2,761.74,380.87,718,359.0,50,177,0.011299435028248588,2011-05-19 13:05:00,2011-11-13 11:44:00,4,3,3,10,433,1570.8197740112996,0,Promising
15601.0,11,14,6776.5599999999995,484.03999999999996,4983,355.92857142857144,230,361,0.038781163434903045,2010-12-02 10:39:00,2011-11-28 15:15:00,5,5,5,15,555,6851.646537396121,5,Champions
15602.0,8,9,1297.8700000000001,144.20777777777778,1137,126.33333333333333,31,359,0.025069637883008356,2010-12-06 15:35:00,2011-12-01 14:14:00,5,5,4,14,554,1319.5614206128134,0,Promising
15603.0,79,1,48.480000000000004,48.480000000000004,96,96.0,2,0,1.0,2011-09-22 10:04:00,2011-09-22 10:04:00,2,1,1,4,211,17695.2,0,Promising
15604.0,52,1,216.39,216.39,159,159.0,17,0,1.0,2011-10-18 14:47:00,2011-10-18 14:47:00,3,1,1,5,311,78982.34999999999,0,Promising
15605.0,36,5,1198.23,239.64600000000002,441,88.2,61,337,0.01483679525222552,2010-12-01 13:38:00,2011-11-03 14:17:00,3,4,4,11,344,1297.7862017804157,0,Promising
15606.0,61,9,2920.1600000000003,324.46222222222224,892,99.11111111111111,48,263,0.034220532319391636,2011-01-19 12:07:00,2011-10-09 15:47:00,3,5,5,13,355,4052.6935361216733,0,Promising
15607.0,337,1,104.76,104.76,202,202.0,13,0,1.0,2011-01-07 12:44:00,2011-01-07 12:44:00,1,1,1,3,111,38237.4,0,Promising
15608.0,28,4,1093.68,273.42,714,178.5,59,92,0.043478260869565216,2011-08-11 09:56:00,2011-11-11 13:20:00,4,4,4,12,444,4339.05652173913,0,Promising
15609.0,184,1,298.47999999999996,298.47999999999996,148,148.0,16,0,1.0,2011-06-08 13:00:00,2011-06-08 13:00:00,1,1,2,4,112,108945.19999999998,0,Promising
15610.0,52,1,112.46,112.46,66,66.0,6,0,1.0,2011-10-19 10:36:00,2011-10-19 10:36:00,3,1,1,5,311,41047.899999999994,0,Promising
15611.0,10,11,1570.4499999999998,142.7681818181818,502,45.63636363636363,22,325,0.033846153846153845,2011-01-09 11:32:00,2011-11-30 12:36:00,5,5,4,14,554,1763.7361538461537,0,Promising
15612.0,36,2,195.15,97.575,52,26.0,4,25,0.08,2011-10-09 12:49:00,2011-11-03 14:52:00,3,3,1,7,331,2849.19,0,Promising
15615.0,10,23,10399.740000000002,452.16260869565224,5508,239.47826086956522,187,348,0.06609195402298851,2010-12-15 16:21:00,2011-11-29 14:42:00,5,5,5,15,555,10907.773275862071,5,Champions
15618.0,33,4,776.851,194.21275,454,113.5,39,103,0.038834951456310676,2011-07-26 10:13:00,2011-11-07 08:34:00,4,4,3,11,443,2752.91859223301,0,Promising
